unix_time_s,voltage_a0,voltage_a3
1776087147.253161,0.486500,0.960400
1776087147.258188,0.483100,0.958300
1776087147.263160,0.484300,0.959500
1776087147.268182,0.484300,0.961700
1776087147.273158,0.484000,0.960400
1776087147.278213,0.483100,0.958300
1776087147.283169,0.485000,0.959800
1776087147.289633,0.484000,0.961400
1776087147.294396,0.485300,0.960400
1776087147.298205,0.483700,0.958300
1776087147.303193,0.483700,0.959800
1776087147.308160,0.485000,0.961100
1776087147.313213,0.484000,0.960400
1776087147.318186,0.485000,0.958600
1776087147.323168,0.485600,0.959500
1776087147.328174,0.485600,0.960800
1776087147.333144,0.485600,0.960400
1776087147.339463,0.484600,0.958900
1776087147.343735,0.485600,0.959500
1776087147.348543,0.485900,0.961100
1776087147.353146,0.483700,0.960100
1776087147.358194,0.484300,0.958900
1776087147.363169,0.488000,0.959200
1776087147.368228,0.486200,0.961400
1776087147.373224,0.485300,0.960100
1776087147.378179,0.484600,0.958600
1776087147.383166,0.485900,0.959500
1776087147.390877,0.485900,0.961700
1776087147.394511,0.484300,0.960400
1776087147.398400,0.486500,0.958600
1776087147.403174,0.486800,0.959500
1776087147.408193,0.486500,0.961400
1776087147.413239,0.485000,0.960100
1776087147.418167,0.485600,0.958900
1776087147.423156,0.487100,0.959500
1776087147.428163,0.486800,0.961100
1776087147.433156,0.486800,0.960400
1776087147.439323,0.486200,0.958600
1776087147.443266,0.486800,0.958900
1776087147.448173,0.486800,0.961700
1776087147.453178,0.488000,0.960100
1776087147.458204,0.486800,0.958300
1776087147.463202,0.486800,0.959800
1776087147.468195,0.487400,0.961700
1776087147.473157,0.487400,0.960400
1776087147.478163,0.487400,0.958900
1776087147.483214,0.488000,0.959800
1776087147.496735,0.486800,0.961400
1776087147.502789,0.488000,0.960400
1776087147.502873,0.487400,0.958600
1776087147.504264,0.486800,0.959500
1776087147.508165,0.488900,0.961400
1776087147.513161,0.487700,0.960800
1776087147.518737,0.487400,0.959200
1776087147.523404,0.487400,0.959500
1776087147.528204,0.488000,0.961100
1776087147.533246,0.489200,0.960100
1776087147.548576,0.488000,0.958600
1776087147.548666,0.488000,0.959500
1776087147.548739,0.488000,0.961700
1776087147.553176,0.489200,0.961100
1776087147.558193,0.488000,0.959200
1776087147.563214,0.487400,0.960100
1776087147.568696,0.488900,0.962000
1776087147.573375,0.489200,0.961100
1776087147.578346,0.488600,0.959500
1776087147.583265,0.488900,0.960100
1776087147.597147,0.489200,0.961400
1776087147.597638,0.486800,0.961100
1776087147.598479,0.488000,0.959200
1776087147.605666,0.490400,0.959800
1776087147.608316,0.489800,0.961700
1776087147.614577,0.487700,0.960800
1776087147.618257,0.489200,0.958900
1776087147.625686,0.490100,0.960800
1776087147.628311,0.490100,0.961400
1776087147.633217,0.491700,0.960800
1776087147.646285,0.489800,0.958600
1776087147.647127,0.488000,0.959200
1776087147.652307,0.490400,0.961400
1776087147.653305,0.490400,0.961100
1776087147.658278,0.489800,0.958600
1776087147.663265,0.489200,0.959800
1776087147.668427,0.490100,0.961400
1776087147.673395,0.492900,0.960400
1776087147.678217,0.490400,0.959200
1776087147.683644,0.491400,0.959800
1776087147.709213,0.490800,0.961700
1776087147.709295,0.491700,0.960400
1776087147.709363,0.490800,0.959200
1776087147.709432,0.489200,0.959800
1776087147.709500,0.491100,0.961700
1776087147.717983,0.491700,0.961100
1776087147.718194,0.490100,0.959200
1776087147.723454,0.491400,0.960100
1776087147.731456,0.491700,0.961700
1776087147.733431,0.490400,0.961100
1776087147.749265,0.491700,0.959200
1776087147.750605,0.491400,0.960100
1776087147.750763,0.491700,0.961700
1776087147.753171,0.491700,0.961100
1776087147.760273,0.491700,0.959200
1776087147.763417,0.492000,0.959800
1776087147.769608,0.491700,0.961700
1776087147.776062,0.490100,0.960800
1776087147.778168,0.491400,0.959500
1776087147.783189,0.492300,0.959800
1776087147.788441,0.492000,0.961700
1776087147.794709,0.492900,0.960400
1776087147.798170,0.491100,0.959200
1776087147.803183,0.489800,0.959800
1776087147.808176,0.492900,0.961700
1776087147.813175,0.490400,0.960800
1776087147.818221,0.492600,0.958900
1776087147.823177,0.492900,0.959800
1776087147.828170,0.492900,0.961700
1776087147.833175,0.491100,0.961100
1776087147.838181,0.492600,0.958900
1776087147.844225,0.493800,0.960100
1776087147.849148,0.492600,0.961700
1776087147.853184,0.492900,0.961100
1776087147.858199,0.492900,0.959200
1776087147.863177,0.494100,0.960100
1776087147.868188,0.492900,0.961400
1776087147.873154,0.492600,0.960800
1776087147.878178,0.492900,0.959200
1776087147.883153,0.496200,0.960800
1776087147.890310,0.494100,0.961700
1776087147.893809,0.492600,0.960800
1776087147.898228,0.492900,0.959200
1776087147.903168,0.492900,0.959800
1776087147.908165,0.494700,0.961700
1776087147.913172,0.492900,0.960800
1776087147.918171,0.493500,0.959200
1776087147.923175,0.495000,0.959800
1776087147.928160,0.494400,0.961400
1776087147.933174,0.495300,0.960800
1776087147.939039,0.494100,0.958900
1776087147.943705,0.495600,0.959800
1776087147.948163,0.494400,0.961700
1776087147.953178,0.494400,0.961100
1776087147.958162,0.493800,0.959800
1776087147.963159,0.495300,0.959800
1776087147.968191,0.495600,0.962000
1776087147.973170,0.492900,0.960800
1776087147.978165,0.495000,0.958900
1776087147.983164,0.493800,0.960100
1776087147.992811,0.495300,0.961700
1776087147.993575,0.495000,0.961100
1776087147.998204,0.493800,0.959200
1776087148.003186,0.496600,0.960100
1776087148.008197,0.495300,0.962300
1776087148.013174,0.496600,0.961100
1776087148.018185,0.495000,0.959800
1776087148.023173,0.495300,0.959800
1776087148.028167,0.495300,0.961700
1776087148.033169,0.496200,0.961100
1776087148.039038,0.495300,0.959200
1776087148.043348,0.496200,0.960400
1776087148.048160,0.496900,0.961700
1776087148.053155,0.497800,0.960800
1776087148.058190,0.495600,0.959200
1776087148.063151,0.494700,0.960400
1776087148.068158,0.496200,0.961400
1776087148.073154,0.496600,0.960800
1776087148.078157,0.496200,0.959800
1776087148.083175,0.495900,0.960800
1776087148.092891,0.496600,0.961700
1776087148.093716,0.497800,0.961100
1776087148.098168,0.496600,0.959200
1776087148.103169,0.497200,0.959800
1776087148.108160,0.497200,0.961400
1776087148.113173,0.495300,0.960800
1776087148.118156,0.497200,0.959200
1776087148.123165,0.495300,0.960100
1776087148.128172,0.497800,0.961700
1776087148.133160,0.497200,0.960800
1776087148.140238,0.497800,0.959200
1776087148.143255,0.499000,0.959800
1776087148.149354,0.497800,0.961400
1776087148.153146,0.497200,0.961700
1776087148.158173,0.497800,0.959800
1776087148.163167,0.497800,0.960400
1776087148.168170,0.497500,0.961700
1776087148.173174,0.496600,0.960800
1776087148.178201,0.497800,0.959200
1776087148.183164,0.496600,0.960100
1776087148.189229,0.497800,0.961700
1776087148.193540,0.499900,0.960800
1776087148.198169,0.497800,0.959800
1776087148.203168,0.497200,0.959800
1776087148.208172,0.497800,0.961700
1776087148.213168,0.498400,0.961400
1776087148.218163,0.497800,0.959200
1776087148.223162,0.499000,0.959800
1776087148.228182,0.499000,0.961400
1776087148.233170,0.497500,0.961100
1776087148.238956,0.497800,0.959200
1776087148.244620,0.497800,0.959500
1776087148.248305,0.499000,0.962300
1776087148.253164,0.500200,0.960800
1776087148.258182,0.499600,0.959200
1776087148.263173,0.499900,0.959800
1776087148.268154,0.499000,0.961700
1776087148.273163,0.497800,0.960400
1776087148.278170,0.498700,0.959200
1776087148.283163,0.497800,0.959800
1776087148.288943,0.499600,0.961700
1776087148.293406,0.500800,0.960800
1776087148.298171,0.499600,0.959200
1776087148.303158,0.499000,0.959800
1776087148.308182,0.499900,0.961700
1776087148.313159,0.500200,0.960800
1776087148.318197,0.500200,0.959200
1776087148.323188,0.502700,0.959500
1776087148.328166,0.500500,0.961700
1776087148.333167,0.498700,0.960800
1776087148.338578,0.500200,0.959200
1776087148.343189,0.502000,0.960100
1776087148.348167,0.500500,0.961700
1776087148.353155,0.501400,0.960800
1776087148.358191,0.500800,0.959500
1776087148.363175,0.501400,0.959500
1776087148.368181,0.501400,0.961700
1776087148.373270,0.499000,0.961100
1776087148.378171,0.500200,0.959800
1776087148.383174,0.500800,0.959500
1776087148.388763,0.501400,0.961400
1776087148.393346,0.499900,0.960800
1776087148.398182,0.501400,0.959200
1776087148.403165,0.500800,0.959500
1776087148.408164,0.501400,0.961400
1776087148.413167,0.502700,0.961400
1776087148.418174,0.502000,0.959500
1776087148.423168,0.501400,0.960400
1776087148.428158,0.502300,0.961400
1776087148.433160,0.501100,0.961100
1776087148.438732,0.501100,0.959500
1776087148.443415,0.502000,0.960100
1776087148.448168,0.501700,0.961700
1776087148.453164,0.502000,0.961100
1776087148.458176,0.501400,0.959800
1776087148.463171,0.500200,0.959800
1776087148.468151,0.502700,0.961700
1776087148.473145,0.502000,0.961700
1776087148.478159,0.501700,0.959500
1776087148.483159,0.502300,0.959800
1776087148.488995,0.502000,0.962300
1776087148.493322,0.501100,0.961100
1776087148.498171,0.502300,0.959800
1776087148.503161,0.502300,0.960100
1776087148.508162,0.502700,0.961400
1776087148.513167,0.503900,0.961100
1776087148.518163,0.502700,0.959200
1776087148.523163,0.503300,0.960100
1776087148.528178,0.503900,0.961700
1776087148.533169,0.505100,0.961100
1776087148.539846,0.503600,0.959500
1776087148.543211,0.501400,0.959800
1776087148.548194,0.504200,0.961700
1776087148.553185,0.505100,0.961100
1776087148.558194,0.503300,0.959800
1776087148.563182,0.505100,0.960800
1776087148.568188,0.504800,0.961700
1776087148.573186,0.505700,0.961400
1776087148.578193,0.504200,0.959800
1776087148.583162,0.502700,0.959800
1776087148.588779,0.504800,0.961700
1776087148.593248,0.504500,0.960800
1776087148.598165,0.503900,0.959800
1776087148.603196,0.503300,0.959500
1776087148.608182,0.504500,0.961100
1776087148.613168,0.506300,0.960800
1776087148.618166,0.503900,0.959800
1776087148.623204,0.505700,0.960100
1776087148.628182,0.505100,0.961400
1776087148.633180,0.502700,0.960800
1776087148.644541,0.504500,0.958900
1776087148.645119,0.503900,0.959800
1776087148.648496,0.505100,0.961400
1776087148.653188,0.506600,0.960800
1776087148.658203,0.505100,0.959200
1776087148.663175,0.506000,0.960400
1776087148.668168,0.505100,0.961700
1776087148.673160,0.506300,0.961100
1776087148.678183,0.505700,0.959800
1776087148.683172,0.506300,0.959500
1776087148.689708,0.506300,0.961400
1776087148.693236,0.504500,0.961100
1776087148.698198,0.505700,0.959500
1776087148.703168,0.506000,0.959800
1776087148.708189,0.506000,0.961400
1776087148.713195,0.506300,0.960800
1776087148.718178,0.506600,0.959500
1776087148.723175,0.506000,0.960100
1776087148.728196,0.506900,0.961700
1776087148.733173,0.505100,0.961100
1776087148.738570,0.506300,0.959800
1776087148.743282,0.506300,0.960100
1776087148.748169,0.506600,0.962300
1776087148.753183,0.504800,0.961100
1776087148.758193,0.506900,0.959200
1776087148.763175,0.507500,0.959800
1776087148.768166,0.506900,0.961400
1776087148.773186,0.505700,0.961100
1776087148.778210,0.506900,0.959200
1776087148.783217,0.507500,0.959800
1776087148.790879,0.507500,0.961400
1776087148.793211,0.508800,0.961100
1776087148.798185,0.506900,0.959500
1776087148.803194,0.506900,0.959800
1776087148.808192,0.507500,0.962000
1776087148.813167,0.505100,0.961100
1776087148.818212,0.507500,0.959500
1776087148.823182,0.510000,0.959800
1776087148.828156,0.507500,0.961400
1776087148.833200,0.507500,0.961400
1776087148.842455,0.507200,0.959800
1776087148.843515,0.508800,0.959800
1776087148.848208,0.507500,0.961700
1776087148.853198,0.506300,0.961400
1776087148.858191,0.507500,0.960100
1776087148.863193,0.508800,0.960400
1776087148.868172,0.508500,0.961700
1776087148.873208,0.509400,0.961100
1776087148.878172,0.507500,0.959800
1776087148.883174,0.506300,0.959800
1776087148.892627,0.508800,0.961700
1776087148.893782,0.506900,0.961400
1776087148.898217,0.508800,0.960100
1776087148.903169,0.508500,0.960400
1776087148.908181,0.508800,0.962000
1776087148.913170,0.507500,0.961700
1776087148.918167,0.508500,0.960400
1776087148.923168,0.509100,0.960400
1776087148.928176,0.509400,0.961700
1776087148.933164,0.511200,0.961400
1776087148.940414,0.509100,0.959500
1776087148.944513,0.507500,0.960100
1776087148.948447,0.509400,0.961700
1776087148.953201,0.510900,0.961400
1776087148.958180,0.509400,0.959800
1776087148.963168,0.511200,0.960800
1776087148.968177,0.510600,0.961700
1776087148.973227,0.510900,0.961700
1776087148.978180,0.510300,0.959800
1776087148.983172,0.508800,0.959800
1776087148.989259,0.510600,0.961400
1776087148.993430,0.509100,0.961100
1776087148.998172,0.510000,0.959500
1776087149.003166,0.509100,0.959800
1776087149.008173,0.510000,0.961100
1776087149.013175,0.508500,0.961100
1776087149.018157,0.510000,0.960100
1776087149.023177,0.509700,0.960400
1776087149.028165,0.510900,0.961700
1776087149.033172,0.508800,0.961100
1776087149.039072,0.510900,0.959800
1776087149.043220,0.509700,0.959800
1776087149.048178,0.511200,0.961700
1776087149.053179,0.512400,0.961400
1776087149.058180,0.510600,0.959800
1776087149.063174,0.511800,0.960100
1776087149.068171,0.511200,0.961700
1776087149.073163,0.511200,0.961100
1776087149.078166,0.510000,0.960100
1776087149.083154,0.513300,0.960800
1776087149.088880,0.511800,0.961400
1776087149.093255,0.512400,0.961100
1776087149.098169,0.511200,0.959800
1776087149.103170,0.512400,0.960400
1776087149.108167,0.512400,0.961700
1776087149.113167,0.510600,0.961400
1776087149.118164,0.511200,0.960400
1776087149.123173,0.510600,0.959800
1776087149.128199,0.512100,0.961700
1776087149.133179,0.512400,0.961100
1776087149.138868,0.511200,0.960400
1776087149.143180,0.513600,0.960400
1776087149.151818,0.512400,0.961700
1776087149.153418,0.512100,0.961400
1776087149.158186,0.513300,0.959800
1776087149.163158,0.512400,0.960100
1776087149.168163,0.513000,0.961400
1776087149.173156,0.512400,0.961100
1776087149.178149,0.512400,0.959800
1776087149.183172,0.512400,0.960800
1776087149.192840,0.513300,0.961400
1776087149.193605,0.512400,0.961400
1776087149.198171,0.512400,0.960400
1776087149.203158,0.511200,0.960400
1776087149.208168,0.513000,0.961700
1776087149.213167,0.512400,0.961700
1776087149.218179,0.512400,0.960400
1776087149.224785,0.513300,0.960100
1776087149.228174,0.514600,0.961400
1776087149.233175,0.514300,0.961100
1776087149.238487,0.513600,0.959800
1776087149.244170,0.513600,0.960100
1776087149.248940,0.513900,0.961700
1776087149.253177,0.512100,0.961700
1776087149.258171,0.513600,0.959800
1776087149.263156,0.512100,0.959800
1776087149.268165,0.514300,0.961400
1776087149.273154,0.512400,0.961100
1776087149.278179,0.513600,0.959800
1776087149.283162,0.512400,0.960100
1776087149.288693,0.514900,0.961700
1776087149.293175,0.512400,0.961100
1776087149.298179,0.514900,0.959800
1776087149.303176,0.512400,0.960100
1776087149.308171,0.515500,0.961700
1776087149.313171,0.515800,0.961700
1776087149.318168,0.514600,0.960800
1776087149.323171,0.515800,0.960100
1776087149.328167,0.514900,0.961700
1776087149.333174,0.514900,0.961100
1776087149.338935,0.515200,0.960100
1776087149.343189,0.514900,0.960800
1776087149.348172,0.514600,0.961700
1776087149.353174,0.513000,0.961700
1776087149.358155,0.515800,0.960400
1776087149.363173,0.514900,0.959800
1776087149.368174,0.515800,0.961700
1776087149.373170,0.513600,0.961400
1776087149.378168,0.515800,0.960400
1776087149.383158,0.517300,0.960100
1776087149.388944,0.516100,0.961700
1776087149.393174,0.515200,0.961100
1776087149.398174,0.515500,0.960400
1776087149.403160,0.517000,0.960400
1776087149.408175,0.516100,0.961400
1776087149.413181,0.514600,0.961700
1776087149.418176,0.516100,0.960400
1776087149.423183,0.514300,0.959800
1776087149.428171,0.516100,0.961700
1776087149.433180,0.518500,0.961100
1776087149.440304,0.516100,0.960800
1776087149.443327,0.516100,0.960100
1776087149.448180,0.517300,0.961400
1776087149.453176,0.515200,0.961400
1776087149.458167,0.517000,0.960100
1776087149.463170,0.518200,0.959800
1776087149.468170,0.517300,0.961400
1776087149.473174,0.518500,0.961700
1776087149.478164,0.516100,0.960100
1776087149.483183,0.516100,0.960800
1776087149.489192,0.516100,0.961700
1776087149.493979,0.517300,0.961400
1776087149.498177,0.517300,0.960100
1776087149.503174,0.517300,0.960400
1776087149.508181,0.517300,0.961700
1776087149.513165,0.517000,0.961400
1776087149.518165,0.517300,0.960100
1776087149.523157,0.517900,0.960800
1776087149.528176,0.517300,0.961700
1776087149.533173,0.517300,0.961400
1776087149.540290,0.517300,0.960400
1776087149.543883,0.517300,0.960100
1776087149.548185,0.518500,0.961700
1776087149.553168,0.517300,0.961700
1776087149.558177,0.517300,0.960100
1776087149.563162,0.517300,0.959800
1776087149.568182,0.518500,0.961700
1776087149.573183,0.519400,0.961700
1776087149.580928,0.518500,0.960100
1776087149.583182,0.518500,0.960800
1776087149.591193,0.517900,0.961700
1776087149.594858,0.519700,0.961700
1776087149.598187,0.518500,0.960100
1776087149.603190,0.521000,0.959800
1776087149.608183,0.518500,0.961700
1776087149.613196,0.519700,0.961700
1776087149.618173,0.518500,0.960400
1776087149.623158,0.520100,0.960400
1776087149.628178,0.519700,0.961400
1776087149.633178,0.517900,0.962000
1776087149.641304,0.519400,0.960100
1776087149.643544,0.519700,0.960100
1776087149.648174,0.519100,0.961700
1776087149.653178,0.520400,0.961100
1776087149.658170,0.520700,0.960100
1776087149.663184,0.521000,0.960400
1776087149.668183,0.519400,0.961700
1776087149.673179,0.519700,0.961700
1776087149.678176,0.519700,0.959800
1776087149.683185,0.521900,0.960100
1776087149.689453,0.520100,0.961700
1776087149.694663,0.519400,0.961400
1776087149.698192,0.519700,0.960100
1776087149.703178,0.522200,0.959800
1776087149.708174,0.520400,0.961100
1776087149.713172,0.522200,0.961100
1776087149.718154,0.520100,0.960800
1776087149.723155,0.521600,0.960100
1776087149.728204,0.520400,0.961400
1776087149.733165,0.522200,0.961700
1776087149.739366,0.520400,0.960400
1776087149.743210,0.519400,0.960400
1776087149.748174,0.521900,0.961700
1776087149.753160,0.519400,0.961400
1776087149.758155,0.520700,0.960800
1776087149.763172,0.520400,0.960100
1776087149.768164,0.521000,0.961700
1776087149.773180,0.521000,0.961700
1776087149.778172,0.520400,0.960100
1776087149.783194,0.522200,0.960100
1776087149.789103,0.521000,0.961100
1776087149.793417,0.522200,0.961700
1776087149.798183,0.521900,0.960400
1776087149.803176,0.520700,0.959800
1776087149.808180,0.521900,0.961700
1776087149.813183,0.521300,0.961700
1776087149.818184,0.522200,0.959800
1776087149.823177,0.523100,0.961100
1776087149.828177,0.522200,0.961400
1776087149.833164,0.521000,0.961100
1776087149.839024,0.521600,0.960800
1776087149.843289,0.520700,0.960100
1776087149.848192,0.522800,0.961100
1776087149.853197,0.521300,0.961400
1776087149.858185,0.522200,0.960400
1776087149.863181,0.521900,0.960800
1776087149.868184,0.523400,0.961400
1776087149.873175,0.522800,0.961700
1776087149.878168,0.523400,0.960100
1776087149.883171,0.524000,0.960400
1776087149.889378,0.523100,0.961400
1776087149.894368,0.521900,0.961700
1776087149.898246,0.522200,0.960800
1776087149.903175,0.521900,0.959800
1776087149.908183,0.523400,0.961700
1776087149.913162,0.524000,0.961400
1776087149.918165,0.523100,0.960100
1776087149.923169,0.525200,0.960100
1776087149.928192,0.524000,0.961400
1776087149.933193,0.521900,0.961400
1776087149.943386,0.523400,0.960100
1776087149.943697,0.524600,0.959800
1776087149.948174,0.523400,0.961400
1776087149.953177,0.523400,0.961700
1776087149.958192,0.523400,0.960100
1776087149.963205,0.525200,0.959800
1776087149.968173,0.524600,0.961100
1776087149.973180,0.524900,0.961700
1776087149.978192,0.523400,0.960800
1776087149.983173,0.524600,0.960100
1776087149.988309,0.525200,0.961700
1776087149.993349,0.523700,0.961400
1776087149.998168,0.524300,0.960400
1776087150.003171,0.524000,0.959500
1776087150.008181,0.524600,0.961100
1776087150.013193,0.524300,0.961700
1776087150.018187,0.524600,0.959800
1776087150.023197,0.525500,0.960100
1776087150.028174,0.525200,0.961400
1776087150.037059,0.526800,0.961700
1776087150.039520,0.524300,0.960100
1776087150.043465,0.524600,0.960100
1776087150.048390,0.525800,0.961100
1776087150.053201,0.524300,0.961700
1776087150.058190,0.524900,0.960800
1776087150.063171,0.525200,0.960100
1776087150.068194,0.524600,0.961700
1776087150.073169,0.527100,0.961700
1776087150.078176,0.525800,0.960800
1776087150.083165,0.525800,0.960100
1776087150.089662,0.525500,0.961700
1776087150.093688,0.525800,0.961400
1776087150.098827,0.525500,0.960400
1776087150.103176,0.526200,0.960800
1776087150.108179,0.525500,0.961100
1776087150.113172,0.526800,0.961700
1776087150.118176,0.525500,0.960800
1776087150.123170,0.525800,0.960100
1776087150.128191,0.525200,0.961700
1776087150.133172,0.526500,0.962000
1776087150.138486,0.525500,0.960800
1776087150.143805,0.525800,0.960100
1776087150.148169,0.526500,0.961400
1776087150.153169,0.524900,0.961700
1776087150.158174,0.526200,0.960400
1776087150.163190,0.525800,0.960100
1776087150.168165,0.527100,0.961100
1776087150.173168,0.525200,0.961400
1776087150.178164,0.527100,0.960100
1776087150.183167,0.527100,0.959800
1776087150.189713,0.527100,0.961700
1776087150.193220,0.527100,0.962000
1776087150.198174,0.527100,0.961100
1776087150.203165,0.526500,0.960800
1776087150.208184,0.527100,0.961700
1776087150.213188,0.527700,0.962000
1776087150.218176,0.527100,0.960800
1776087150.223193,0.525800,0.960400
1776087150.228532,0.527700,0.961700
1776087150.233173,0.527100,0.961700
1776087150.239559,0.527700,0.960800
1776087150.243881,0.527100,0.960100
1776087150.248208,0.527100,0.961400
1776087150.253177,0.530400,0.962000
1776087150.258180,0.528300,0.961100
1776087150.263165,0.525800,0.960100
1776087150.268161,0.528600,0.961700
1776087150.273169,0.528900,0.962300
1776087150.278172,0.528000,0.960800
1776087150.283168,0.528900,0.960400
1776087150.289001,0.528300,0.962000
1776087150.293182,0.527100,0.962300
1776087150.301676,0.528300,0.961100
1776087150.303173,0.527100,0.960400
1776087150.308153,0.528300,0.961700
1776087150.313209,0.529500,0.962000
1776087150.318158,0.528300,0.961100
1776087150.323168,0.528600,0.960800
1776087150.328181,0.529200,0.961700
1776087150.337144,0.527100,0.962300
1776087150.339867,0.529500,0.960800
1776087150.344234,0.528900,0.960100
1776087150.348854,0.530100,0.961700
1776087150.353169,0.530100,0.962300
1776087150.358164,0.529200,0.961400
1776087150.363164,0.529200,0.960100
1776087150.368171,0.529500,0.961400
1776087150.373174,0.528600,0.962600
1776087150.378233,0.530400,0.961100
1776087150.383176,0.529500,0.960800
1776087150.388905,0.529800,0.961700
1776087150.393331,0.530700,0.962000
1776087150.398183,0.529500,0.961100
1776087150.403174,0.529800,0.960400
1776087150.408174,0.530700,0.961700
1776087150.415142,0.532000,0.962300
1776087150.418182,0.531300,0.961100
1776087150.423171,0.532000,0.960400
1776087150.428177,0.534700,0.961700
1776087150.433194,0.535000,0.962300
1776087150.439530,0.532600,0.960800
1776087150.444063,0.539900,0.960400
1776087150.448180,0.541700,0.961700
1776087150.453197,0.539300,0.962900
1776087150.458196,0.538100,0.961100
1776087150.463168,0.549700,0.960800
1776087150.468169,0.555800,0.962300
1776087150.473168,0.551500,0.962300
1776087150.478177,0.555500,0.961100
1776087150.483186,0.573500,0.961100
1776087150.488937,0.584400,0.962600
1776087150.493214,0.578300,0.962900
1776087150.501653,0.585100,0.961700
1776087150.503169,0.610100,0.953400
1776087150.508174,0.624100,0.947000
1776087150.513159,0.622300,0.941800
1776087150.518154,0.633000,0.945500
1776087150.523169,0.661700,0.943700
1776087150.528171,0.681200,0.940600
1776087150.533172,0.684200,0.937300
1776087150.542774,0.704400,0.936300
1776087150.543574,0.736400,0.934800
1776087150.548178,0.762100,0.936300
1776087150.553180,0.764800,0.936300
1776087150.558178,0.790800,0.935100
1776087150.563186,0.829800,0.934800
1776087150.568181,0.858500,0.936600
1776087150.573185,0.868300,0.944300
1776087150.578181,0.895700,0.950400
1776087150.583235,0.939400,0.954300
1776087150.592253,0.975400,0.958600
1776087150.593160,0.991900,0.960800
1776087150.598173,1.025100,0.961400
1776087150.603182,1.072500,0.962000
1776087150.608185,1.106300,0.964100
1776087150.613176,1.126500,0.969000
1776087150.618175,1.161600,0.971400
1776087150.623170,1.209500,0.973300
1776087150.628184,1.246400,0.976300
1776087150.633174,1.266900,0.977800
1776087150.640098,1.303500,0.978100
1776087150.643633,1.351700,0.985200
1776087150.649946,1.386500,0.994000
1776087150.653182,1.409700,0.998900
1776087150.658190,1.445100,1.001300
1776087150.663181,1.493000,1.002300
1776087150.668169,1.525700,1.005600
1776087150.673173,1.542800,1.010200
1776087150.678171,1.578800,1.012000
1776087150.683174,1.623000,1.014200
1776087150.689245,1.654800,1.017200
1776087150.693631,1.669700,1.019000
1776087150.698180,1.701500,1.018400
1776087150.703199,1.743300,1.018700
1776087150.708170,1.769200,1.020900
1776087150.713176,1.780800,1.028800
1776087150.718175,1.809800,1.034600
1776087150.723176,1.850400,1.039200
1776087150.728174,1.872400,1.043200
1776087150.733182,1.878800,1.045600
1776087150.739213,1.903800,1.045600
1776087150.743290,1.939800,1.046200
1776087150.748185,1.955400,1.048000
1776087150.753182,1.958400,1.049000
1776087150.758180,1.980100,1.047700
1776087150.763181,2.012100,1.051700
1776087150.768164,2.026200,1.056300
1776087150.773178,2.025300,1.058700
1776087150.778177,2.045400,1.059000
1776087150.783181,2.072900,1.059600
1776087150.789163,2.080500,1.062100
1776087150.793301,2.075600,1.062700
1776087150.798181,2.091200,1.061800
1776087150.803177,2.114700,1.061200
1776087150.808187,2.118000,1.063000
1776087150.813190,2.106800,1.063300
1776087150.818187,2.116200,1.062400
1776087150.823171,2.134800,1.061500
1776087150.828204,2.131800,1.063600
1776087150.833177,2.118700,1.063900
1776087150.842604,2.129600,1.063000
1776087150.843525,2.154700,1.062400
1776087150.848184,2.159300,1.063600
1776087150.853172,2.154700,1.064500
1776087150.858173,2.180600,1.063900
1776087150.863235,2.220000,1.063900
1776087150.868182,2.241700,1.072100
1776087150.873176,2.267000,1.079800
1776087150.878175,2.301200,1.083100
1776087150.883176,2.333200,1.085300
1776087150.889096,2.322800,1.088300
1776087150.893178,2.307300,1.089500
1776087150.898200,2.354300,1.089200
1776087150.903183,2.253600,1.085900
1776087150.908182,1.850100,1.070000
1776087150.913186,1.472300,1.046500
1776087150.918174,1.184500,1.017500
1776087150.923181,0.987600,0.991900
1776087150.928183,0.848100,0.971700
1776087150.933179,0.961700,0.970500
1776087150.940120,1.733200,0.993100
1776087150.943465,2.466600,1.023300
1776087150.948184,2.480900,1.039500
1776087150.953184,2.817900,1.063900
1776087150.958179,3.164900,1.083100
1776087150.963178,3.438900,1.101100
1776087150.968185,3.635200,1.123100
1776087150.973182,3.771000,1.145400
1776087150.978186,3.854600,1.157600
1776087150.983183,3.901600,1.162800
1776087150.989384,3.351600,1.149100
1776087150.993636,2.640200,1.114600
1776087150.998176,2.070400,1.085600
1776087151.003172,1.638300,1.056900
1776087151.008200,1.325200,1.034300
1776087151.013174,1.103000,1.008100
1776087151.018177,0.942100,0.987600
1776087151.023177,0.831000,0.967500
1776087151.028198,0.752600,0.955000
1776087151.033180,0.696100,0.946400
1776087151.042626,0.656200,0.939700
1776087151.043522,0.630800,0.944000
1776087151.048176,0.607600,0.944000
1776087151.053199,0.592400,0.947900
1776087151.058187,0.581700,0.953100
1776087151.063241,0.574700,0.955900
1776087151.068170,0.569800,0.959200
1776087151.073184,0.564900,0.961100
1776087151.078172,0.561300,0.960800
1776087151.083185,0.558800,0.959500
1776087151.090820,0.556400,0.961400
1776087151.093858,0.554800,0.962300
1776087151.098194,0.552700,0.961100
1776087151.103184,0.552400,0.960400
1776087151.108186,0.551500,0.961700
1776087151.113175,0.549300,0.963200
1776087151.118173,0.550000,0.961400
1776087151.123172,0.549000,0.960800
1776087151.128178,0.548700,0.961700
